,mean1,sigma1,mean2,sigma2,mean3,sigma3,mean4,sigma4
2016/9/21,0.003463,0.007880547,0.000654,0.01073855,0.000330,0.012622109,0.000715,0.010578723
2016/9/22,0.003463,0.00754908,0.000654,0.010453696,0.000330,0.012117172,0.000715,0.009865659
2016/9/23,0.003463,0.007514666,0.000654,0.010352715,0.000330,0.011692969,0.000715,0.009224278
2016/9/26,0.003463,0.007416776,0.000654,0.01026109,0.000330,0.011304837,0.000715,0.009675438
2016/9/27,0.003463,0.008627734,0.000654,0.011454144,0.000330,0.011773794,0.000715,0.01074705
2016/9/28,0.003463,0.008575496,0.000654,0.011409891,0.000330,0.011843571,0.000715,0.010038705
2016/9/29,0.003463,0.008462881,0.000654,0.01103908,0.000330,0.01156285,0.000715,0.009389123
2016/9/30,0.003463,0.008267273,0.000654,0.010785276,0.000330,0.011128781,0.000715,0.010514345
2016/10/10,0.003463,0.007988284,0.000654,0.010519587,0.000330,0.011970601,0.000715,0.00981923
2016/10/11,0.003463,0.008527321,0.000654,0.011065967,0.000330,0.012220378,0.000715,0.009616565
2016/10/12,0.003463,0.0084455,0.000654,0.010685404,0.000330,0.013064253,0.000715,0.011414383
2016/10/13,0.003463,0.008257322,0.000654,0.010222077,0.000330,0.012959504,0.000715,0.010726212
2016/10/14,0.003463,0.007897341,0.000654,0.009847013,0.000330,0.013330459,0.000715,0.010686988
2016/10/17,0.003463,0.007548687,0.000654,0.009592768,0.000330,0.013278271,0.000715,0.010123946
2016/10/18,0.003463,0.007837955,0.000654,0.009997183,0.000330,0.013053129,0.000715,0.010117587
2016/10/19,0.003463,0.008350673,0.000654,0.010395723,0.000330,0.012660379,0.000715,0.009460154
2016/10/20,0.003463,0.00797573,0.000654,0.010290919,0.000330,0.012549607,0.000715,0.008868062
2016/10/21,0.003463,0.007649288,0.000654,0.009975553,0.000330,0.012077362,0.000715,0.008648676
2016/10/24,0.003463,0.007389744,0.000654,0.009866065,0.000330,0.011615951,0.000715,0.008272002
2016/10/25,0.003463,0.007785985,0.000654,0.009964314,0.000330,0.011172543,0.000715,0.007765097
2016/10/26,0.003463,0.007454588,0.000654,0.009573438,0.000330,0.010928937,0.000715,0.008035032
2016/10/27,0.003463,0.007563581,0.000654,0.009497005,0.000330,0.010936988,0.000715,0.008003547
2016/10/28,0.003463,0.007359915,0.000654,0.009346799,0.000330,0.011059092,0.000715,0.008182853
2016/10/31,0.003463,0.007272523,0.000654,0.009470176,0.000330,0.011058184,0.000715,0.008380126
2016/11/1,0.003463,0.007076925,0.000654,0.009155702,0.000330,0.010804807,0.000715,0.008058846
2016/11/2,0.003463,0.007160785,0.000654,0.009254299,0.000330,0.010417706,0.000715,0.00890797
2016/11/3,0.003463,0.007393643,0.000654,0.009646183,0.000330,0.010993147,0.000715,0.009695805
2016/11/4,0.003463,0.007548478,0.000654,0.009499533,0.000330,0.011197746,0.000715,0.010041316
2016/11/7,0.003463,0.007338337,0.000654,0.009450268,0.000330,0.010882303,0.000715,0.009863324
2016/11/8,0.003463,0.007118293,0.000654,0.009067772,0.000330,0.010497306,0.000715,0.009168123
2016/11/9,0.003463,0.007038976,0.000654,0.008973843,0.000330,0.010209823,0.000715,0.008590045
2016/11/10,0.003463,0.007274736,0.000654,0.009047388,0.000330,0.011611801,0.000715,0.008033741
2016/11/11,0.003463,0.007784417,0.000654,0.00931821,0.000330,0.012142326,0.000715,0.007552706
2016/11/14,0.003463,0.007863842,0.000654,0.00917078,0.000330,0.012763324,0.000715,0.007430541
2016/11/15,0.003463,0.007722902,0.000654,0.008879568,0.000330,0.01320877,0.000715,0.00715163
2016/11/16,0.003463,0.00751237,0.000654,0.008724459,0.000330,0.013044502,0.000715,0.006719959
2016/11/17,0.003463,0.007276013,0.000654,0.008346038,0.000330,0.012551559,0.000715,0.006661378
2016/11/18,0.003463,0.00695416,0.000654,0.008172729,0.000330,0.012063293,0.000715,0.006276291
2016/11/21,0.003463,0.007094492,0.000654,0.008245007,0.000330,0.011594279,0.000715,0.006417832
2016/11/22,0.003463,0.007217618,0.000654,0.007909724,0.000330,0.011170891,0.000715,0.006040657
2016/11/23,0.003463,0.007424996,0.000654,0.008005828,0.000330,0.010756005,0.000715,0.005708301
2016/11/24,0.003463,0.007330719,0.000654,0.007786449,0.000330,0.010725682,0.000715,0.005405425
2016/11/25,0.003463,0.00704737,0.000654,0.007530764,0.000330,0.010381388,0.000715,0.005236335
2016/11/28,0.003463,0.007056388,0.000654,0.00755216,0.000330,0.010044607,0.000715,0.00495579
2016/11/29,0.003463,0.006959109,0.000654,0.007360077,0.000330,0.009747497,0.000715,0.00574545
2016/11/30,0.003463,0.006689953,0.000654,0.007319828,0.000330,0.009544616,0.000715,0.005439714
